시각KST,종목,총매도잔량,총매수잔량,매수벽비율,상위5매도,상위5매수,최우선매도가,최우선매수가,스프레드%
2026-05-26 04:37:32,EDGE,3889755.192,1043248.5842,0.2682,512887.4501,335616.532,138,137,0.7299
2026-05-26 04:37:32,MMT,1072208.6077,738393.3164,0.6887,525783.7263,566091.2856,193,192,0.5208
2026-05-26 04:38:32,AZTEC,11165293.7228,3670524.6155,0.3287,4149437.5192,1432656.8546,36.3,36.1,0.554
2026-05-26 04:38:32,EDGE,3889755.192,1043248.5842,0.2682,512887.4501,335616.532,138,137,0.7299
2026-05-26 04:38:32,MMT,1104831.9773,739239.5906,0.6691,558407.0959,566937.5597,193,192,0.5208
2026-05-26 04:39:32,AZTEC,11151975.4506,2971108.4578,0.2664,4136703.247,1204415.3508,36.3,36.2,0.2762
2026-05-26 04:39:32,EDGE,3889755.192,1043248.5842,0.2682,512887.4501,335616.532,138,137,0.7299
2026-05-26 04:39:32,MMT,1104781.2164,729523.9801,0.6603,558356.335,557221.9493,193,192,0.5208
2026-05-26 04:40:32,AZTEC,10711922.7016,4612136.5755,0.4306,4168155.7715,2186781.1167,36.3,36.1,0.554
2026-05-26 04:40:32,EDGE,3889755.192,1043248.5842,0.2682,512887.4501,335616.532,138,137,0.7299
2026-05-26 04:40:32,MMT,1104751.2164,702825.1644,0.6362,558356.335,530523.1335,193,192,0.5208
2026-05-26 04:41:32,AZTEC,10437153.2722,4608443.0971,0.4415,3892608.3421,2215587.6384,36.3,36.1,0.554
2026-05-26 04:41:32,EDGE,3889755.192,1043248.5842,0.2682,512887.4501,335616.532,138,137,0.7299
2026-05-26 04:41:32,MMT,1108621.2164,709142.1197,0.6397,562226.335,536840.0888,193,192,0.5208
2026-05-26 04:42:32,AZTEC,10252199.6624,4272704.2777,0.4168,3707654.7322,2191425.6594,36.3,36.2,0.2762
2026-05-26 04:42:32,EDGE,3889755.192,1043248.5842,0.2682,512887.4501,335616.532,138,137,0.7299
