시각KST,종목,체결강도%,매수액,매도액,거래대금,체결수,메이저
2026-05-27 06:54:46,IRYS,9999.0,376300,0,376300,3,
2026-05-27 06:55:46,IRYS,6.3,9933,158460,168393,2,
2026-05-27 06:56:46,IRYS,0.0,0,4607497,4607497,2,
2026-05-27 06:57:46,IRYS,9999.0,97320,0,97320,1,
2026-05-27 06:58:46,IRYS,9999.0,5186629,0,5186629,3,
2026-05-27 06:59:46,IRYS,0.0,0,2363908,2363908,4,
2026-05-27 07:00:46,IRYS,0.8,23785,2800004,2823789,5,
2026-05-27 07:02:46,IRYS,9999.0,8246508,0,8246508,3,
2026-05-27 07:03:46,IRYS,0.0,0,2849473,2849473,5,
2026-05-27 07:04:46,IRYS,0.0,0,19782762,19782762,16,
2026-05-27 07:05:46,IRYS,59.9,1323261,2209285,3532546,9,
2026-05-27 07:06:46,IRYS,8.9,822322,9283570,10105892,14,
2026-05-27 07:07:46,IRYS,0.0,0,869999,869999,2,
2026-05-27 07:08:46,IRYS,1.5,100000,6758941,6858941,10,
2026-05-27 07:09:46,IRYS,0.0,0,2975716,2975716,4,
2026-05-27 07:10:46,IRYS,0.0,0,1104842,1104842,1,
2026-05-27 07:11:46,IRYS,0.0,0,9121975,9121975,4,
2026-05-27 07:12:46,IRYS,66.8,15804806,23676989,39481794,23,
2026-05-27 07:14:46,IRYS,0.7,19995,2968906,2988901,4,
2026-05-27 07:15:46,IRYS,9999.0,30000,0,30000,1,
2026-05-27 07:16:46,IRYS,385.4,668398,173426,841824,8,
2026-05-27 07:17:46,IRYS,0.0,0,546033,546033,4,
2026-05-27 07:18:46,IRYS,0.0,0,591179,591179,3,
2026-05-27 07:19:46,IRYS,0.0,0,568891,568891,2,
2026-05-27 07:20:46,IRYS,0.0,0,2891948,2891948,3,
2026-05-27 07:22:46,IRYS,9999.0,532114,0,532114,1,
2026-05-27 07:23:46,IRYS,56.7,2049642,3613994,5663636,6,
2026-05-27 07:26:46,IRYS,9999.0,20276,0,20276,2,
2026-05-27 07:27:46,IRYS,9999.0,4753765,0,4753765,3,
2026-05-27 07:29:46,IRYS,9999.0,2124913,0,2124913,5,
2026-05-27 07:30:46,IRYS,0.8,10000,1183489,1193489,6,
2026-05-27 07:31:46,IRYS,46.0,2056162,4468436,6524597,9,
2026-05-27 07:32:46,IRYS,0.0,0,80823,80823,1,
2026-05-27 07:33:46,IRYS,9999.0,299700,0,299700,1,
2026-05-27 07:34:46,IRYS,0.0,0,4011098,4011098,3,
2026-05-27 07:35:46,IRYS,1.8,20000,1114391,1134391,4,
2026-05-27 07:36:46,IRYS,1196.1,4219777,352808,4572586,8,
2026-05-27 07:37:46,IRYS,147.9,5154511,3485854,8640366,13,
2026-05-27 07:38:46,IRYS,0.0,0,7393947,7393947,16,
2026-05-27 07:39:46,IRYS,100.5,100000,99544,199544,2,
