시각KST,종목,체결강도%,매수액,매도액,거래대금,체결수,메이저
2026-05-27 04:11:46,SEI,55.4,727897,1314578,2042475,3,
2026-05-27 04:12:46,SEI,0.0,0,7113403,7113403,8,
2026-05-27 04:13:46,SEI,9999.0,5010,0,5010,1,
2026-05-27 04:14:46,SEI,0.0,0,7970790,7970790,6,
2026-05-27 04:15:46,SEI,0.5,22200,4597987,4620187,9,
2026-05-27 04:16:46,SEI,30.4,592783,1948280,2541063,4,
2026-05-27 04:17:46,SEI,13.4,340019,2540799,2880817,6,
2026-05-27 04:19:46,SEI,0.0,0,1853943,1853943,1,
2026-05-27 04:21:46,SEI,0.0,0,19995002,19995002,2,
2026-05-27 04:22:46,SEI,9999.0,4280283,0,4280283,6,
2026-05-27 04:23:46,SEI,9999.0,1848723,0,1848723,2,
2026-05-27 04:24:46,SEI,0.0,0,200000,200000,1,
2026-05-27 04:26:46,SEI,0.0,0,9703628,9703628,2,
2026-05-27 04:27:46,SEI,12226.1,7328053,59938,7387991,7,
2026-05-27 04:28:46,SEI,432.9,8031230,1855369,9886599,8,
2026-05-27 04:31:46,SEI,7914.1,1188352,15016,1203367,3,
2026-05-27 04:33:46,SEI,0.0,0,27324,27324,1,
2026-05-27 04:38:46,SEI,24148.2,1889440,7824,1897264,3,
2026-05-27 04:39:46,SEI,18.7,464655,2479208,2943864,5,
2026-05-27 04:40:46,SEI,9999.0,3829645,0,3829645,6,
2026-05-27 04:41:46,SEI,0.0,0,5694198,5694198,2,
2026-05-27 04:42:46,SEI,9999.0,5469,0,5469,1,
2026-05-27 04:44:46,SEI,0.0,0,10917312,10917312,1,
2026-05-27 04:47:46,SEI,985.1,2942809,298723,3241533,3,
2026-05-27 04:48:46,SEI,0.0,0,3338068,3338068,3,
2026-05-27 04:50:46,SEI,9999.0,2942809,0,2942809,2,
2026-05-27 04:51:46,SEI,9999.0,571948,0,571948,2,
2026-05-27 04:52:46,SEI,9999.0,4107885,0,4107885,2,
2026-05-27 04:53:46,SEI,0.0,0,485000,485000,1,
2026-05-27 04:54:46,SEI,9999.0,2951626,0,2951626,1,
2026-05-27 04:55:46,SEI,5009.4,74010219,1477440,75487659,12,
2026-05-27 04:56:46,SEI,149.1,559312,375127,934440,4,
2026-05-27 04:57:46,SEI,165.1,1676605,1015808,2692413,9,
2026-05-27 04:58:46,SEI,6.8,1004595,14800298,15804894,11,
2026-05-27 04:59:46,SEI,49.7,859938,1730255,2590193,6,
2026-05-27 05:00:46,SEI,9999.0,5095,0,5095,1,
2026-05-27 05:01:46,SEI,9999.0,91936,0,91936,3,
2026-05-27 05:02:46,SEI,9999.0,18594,0,18594,1,
2026-05-27 05:03:46,SEI,9999.0,159527,0,159527,2,
2026-05-27 05:04:46,SEI,0.0,0,543618,543618,2,
2026-05-27 05:05:46,SEI,9999.0,1404047,0,1404047,7,
2026-05-27 05:06:46,SEI,9999.0,100000,0,100000,1,
2026-05-27 05:07:46,SEI,4.2,31725,757222,788947,4,
2026-05-27 05:08:46,SEI,9999.0,8705621,0,8705621,9,
2026-05-27 05:09:46,SEI,9999.0,1938633,0,1938633,11,
2026-05-27 05:10:46,SEI,0.0,0,7501177,7501177,7,
2026-05-27 05:11:46,SEI,448.5,6012668,1340645,7353313,12,
2026-05-27 05:12:46,SEI,0.0,0,488409,488409,3,
2026-05-27 05:13:46,SEI,3142.5,10194370,324399,10518769,16,
2026-05-27 05:14:46,SEI,38.6,867279,2246210,3113489,17,
2026-05-27 05:15:46,SEI,0.0,5095,14435121,14440216,19,
2026-05-27 05:16:46,SEI,0.0,0,3141012,3141012,6,
2026-05-27 05:19:46,SEI,9999.0,49678,0,49678,2,
2026-05-27 05:20:46,SEI,152.7,4332449,2837351,7169801,12,
2026-05-27 05:21:46,SEI,0.4,21846,5475472,5497318,4,
2026-05-27 05:22:46,SEI,399.9,607653,151933,759587,4,
2026-05-27 05:23:46,SEI,878.3,4831064,550053,5381117,6,
2026-05-27 05:24:46,SEI,512.6,7133205,1391577,8524781,10,
2026-05-27 05:25:46,SEI,5.0,499750,10028777,10528527,22,
2026-05-27 05:26:46,SEI,14.9,2688504,18061001,20749505,8,
2026-05-27 05:27:46,SEI,70.1,1810599,2581293,4391892,14,
2026-05-27 05:28:46,SEI,9999.0,2319418,0,2319418,3,
2026-05-27 05:29:46,SEI,9999.0,2369251,0,2369251,7,
2026-05-27 05:30:46,SEI,9999.0,996939,0,996939,2,
2026-05-27 05:31:46,SEI,9999.0,2979078,0,2979078,7,
2026-05-27 05:32:46,SEI,9999.0,648290,0,648290,4,
2026-05-27 05:33:46,SEI,26.8,465455,1736553,2202008,9,
2026-05-27 05:34:46,SEI,249.1,600965,241244,842209,8,
2026-05-27 05:35:46,SEI,71.2,6378401,8964452,15342853,13,
2026-05-27 05:36:46,SEI,4.0,1178123,29487779,30665903,12,
2026-05-27 05:37:46,SEI,0.0,0,348137,348137,3,
2026-05-27 05:38:46,SEI,9.7,8642848,88891728,97534575,31,
2026-05-27 05:39:46,SEI,9999.0,5678858,0,5678858,3,
2026-05-27 05:40:46,SEI,12.2,93175,762014,855189,4,
2026-05-27 05:41:46,SEI,74.1,2522142,3405143,5927285,13,
2026-05-27 05:43:46,SEI,9999.0,407679,0,407679,4,
2026-05-27 05:44:46,SEI,9999.0,10000,0,10000,1,
2026-05-27 05:45:46,SEI,0.0,0,6697968,6697968,8,
2026-05-27 05:46:46,SEI,25.7,851319,3316638,4167957,5,
2026-05-27 05:47:46,SEI,263.5,3866853,1467279,5334132,14,
2026-05-27 05:48:46,SEI,95.4,790799,828910,1619710,5,
2026-05-27 05:49:46,SEI,1470.6,10579573,719383,11298956,12,
2026-05-27 05:50:46,SEI,997.4,972457,97500,1069957,4,
2026-05-27 05:51:46,SEI,9999.0,113545,0,113545,1,
2026-05-27 05:52:46,SEI,9999.0,3453194,0,3453194,3,
2026-05-27 05:53:46,SEI,0.0,0,1195000,1195000,4,
2026-05-27 05:54:46,SEI,1.0,10000,987836,997836,3,
2026-05-27 05:55:46,SEI,4.7,443620,9520845,9964465,21,
2026-05-27 05:56:46,SEI,0.0,0,1032333,1032333,2,
2026-05-27 05:57:46,SEI,5.0,48650,972000,1020650,4,
2026-05-27 05:58:46,SEI,0.0,0,797952,797952,3,
2026-05-27 05:59:46,SEI,0.0,0,1433904,1433904,2,
2026-05-27 06:00:46,SEI,18.2,10000,55045,65045,2,
2026-05-27 06:01:46,SEI,515.3,393556,76373,469929,5,
2026-05-27 06:02:46,SEI,14.1,765716,5426133,6191848,11,
2026-05-27 06:03:46,SEI,22.2,2055039,9275082,11330121,10,
2026-05-27 06:04:46,SEI,0.0,0,1150997,1150997,3,
2026-05-27 06:05:46,SEI,14.3,543303,3809233,4352536,4,
2026-05-27 06:06:46,SEI,9999.0,973000,0,973000,3,
2026-05-27 06:07:46,SEI,92.4,2563386,2774392,5337778,6,
2026-05-27 06:08:46,SEI,9999.0,20000,0,20000,1,
2026-05-27 06:09:46,SEI,0.0,0,692967,692967,3,
2026-05-27 06:10:46,SEI,50.9,2045701,4017745,6063446,4,
2026-05-27 06:11:46,SEI,51.5,1902760,3694653,5597413,9,
2026-05-27 06:12:46,SEI,128.4,7322270,5702421,13024691,16,
2026-05-27 06:13:46,SEI,0.0,0,1012005,1012005,4,
2026-05-27 06:14:46,SEI,11.3,7491,66044,73535,3,
2026-05-27 06:15:46,SEI,0.0,0,135673,135673,1,
2026-05-27 06:16:46,SEI,29.4,242326,823313,1065638,4,
2026-05-27 06:17:46,SEI,46.3,453700,980750,1434450,3,
2026-05-27 06:18:46,SEI,0.0,0,11291,11291,1,
2026-05-27 06:19:46,SEI,261.7,6227135,2379328,8606463,5,
2026-05-27 06:20:46,SEI,9999.0,500000,0,500000,2,
2026-05-27 06:21:46,SEI,56.5,500000,885064,1385064,3,
2026-05-27 06:22:46,SEI,1282.2,9603198,748935,10352133,12,
2026-05-27 06:23:46,SEI,42.9,13341466,31120505,44461971,23,
2026-05-27 06:24:46,SEI,25.3,1376485,5438462,6814948,13,
2026-05-27 06:25:46,SEI,28.2,337902,1197755,1535657,5,
2026-05-27 06:26:46,SEI,0.0,0,509750,509750,2,
2026-05-27 06:27:46,SEI,9999.0,7260447,0,7260447,4,
2026-05-27 06:28:46,SEI,1159.9,2370854,204398,2575252,8,
2026-05-27 06:29:46,SEI,9999.0,2685535,0,2685535,6,
2026-05-27 06:30:46,SEI,75.0,531831,709511,1241342,3,
2026-05-27 06:31:46,SEI,1248.8,7507058,601146,8108204,26,
2026-05-27 06:32:46,SEI,214.7,2338726,1089341,3428067,11,
2026-05-27 06:33:46,SEI,9161.4,11666047,127339,11793386,6,
2026-05-27 06:34:46,SEI,9999.0,951039,0,951039,5,
2026-05-27 06:35:46,SEI,7809.7,14130156,180930,14311086,25,
2026-05-27 06:36:46,SEI,9999.0,2093641,0,2093641,12,
2026-05-27 06:37:46,SEI,45.5,1728219,3795634,5523852,8,
2026-05-27 06:38:46,SEI,758.8,10069460,1327112,11396572,24,
2026-05-27 06:39:46,SEI,9999.0,1146524,0,1146524,8,
2026-05-27 06:40:46,SEI,177.2,4747830,2679674,7427504,35,
2026-05-27 06:41:46,SEI,48897.6,4950002,10123,4960125,12,
2026-05-27 06:42:46,SEI,9999.0,1118446,0,1118446,13,
2026-05-27 06:43:46,SEI,74.9,1002131,1338470,2340601,9,
2026-05-27 06:44:46,SEI,958.8,35273013,3678978,38951991,68,
2026-05-27 06:45:46,SEI,32.2,4665793,14476306,19142100,17,
2026-05-27 06:46:46,SEI,104.3,3985288,3819725,7805013,9,
2026-05-27 06:47:46,SEI,5.0,16811,334297,351108,10,
2026-05-27 06:48:46,SEI,5.5,434840,7873956,8308796,14,
2026-05-27 06:49:46,SEI,24.1,1713964,7123695,8837659,8,
2026-05-27 06:50:46,SEI,1.7,110040,6369539,6479579,10,
2026-05-27 06:51:46,SEI,33.5,1151490,3435804,4587294,12,
2026-05-27 06:52:46,SEI,29.9,1551402,5187040,6738442,16,
2026-05-27 06:53:46,SEI,9999.0,1799572,0,1799572,5,
2026-05-27 06:54:46,SEI,4.1,840021,20512838,21352858,18,
2026-05-27 06:55:46,SEI,7.5,994196,13287196,14281392,15,
2026-05-27 06:56:46,SEI,0.0,0,43001358,43001358,21,
2026-05-27 06:57:46,SEI,57.3,819910,1430994,2250904,7,
2026-05-27 06:58:46,SEI,9.8,500000,5095431,5595431,11,
2026-05-27 06:59:46,SEI,66.1,155754,235771,391525,2,
2026-05-27 07:00:46,SEI,82.6,10205336,12349941,22555277,13,
2026-05-27 07:01:46,SEI,9999.0,652525,0,652525,8,
2026-05-27 07:02:46,SEI,985.6,50223345,5095564,55318908,18,
2026-05-27 07:03:46,SEI,9999.0,68568,0,68568,2,
2026-05-27 07:04:46,SEI,24.2,4393199,18182256,22575455,17,
2026-05-27 07:05:46,SEI,22.5,1417306,6286601,7703907,15,
2026-05-27 07:06:46,SEI,10.6,743054,7037637,7780691,9,
2026-05-27 07:08:46,SEI,2.1,59893,2888329,2948222,2,
2026-05-27 07:09:46,SEI,9999.0,773729,0,773729,2,
2026-05-27 07:10:46,SEI,0.0,0,7743345,7743345,3,
2026-05-27 07:11:46,SEI,0.0,0,2963126,2963126,3,
